City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Champerico,GT,2022-09-22 05:53:37,14.3,-91.9167,75.36,93,100,3.96,overcast clouds
456,Houlton,US,2022-09-22 05:53:38,46.1262,-67.8403,55.81,69,100,5.75,overcast clouds
457,Coruripe,BR,2022-09-22 05:53:38,-10.1256,-36.1756,71.94,88,1,8.41,clear sky
458,Olafsvik,IS,2022-09-22 05:53:39,64.8945,-23.7142,47.59,86,85,9.19,overcast clouds
459,Beroroha,MG,2022-09-22 05:53:39,-21.6667,45.1667,81.27,36,0,6.58,clear sky
460,Lavrentiya,RU,2022-09-22 05:53:39,65.5833,-171.0,41.41,99,100,8.79,moderate rain
461,Leeton,AU,2022-09-22 05:53:40,-34.5667,146.4,71.89,64,36,10.78,scattered clouds
462,Roma,US,2022-09-22 05:53:40,43.2128,-75.4557,70.09,87,90,1.01,overcast clouds
463,Buzmeyin,TM,2022-09-22 05:53:41,38.0507,58.2056,87.53,20,0,2.3,clear sky
464,Mazagao,BR,2022-09-22 05:53:42,-0.115,-51.2894,78.85,93,9,4.56,clear sky
465,Samagaltay,RU,2022-09-22 05:53:43,50.6022,95.0047,61.77,28,18,5.79,few clouds
466,Port Macquarie,AU,2022-09-22 05:53:20,-31.4333,152.9167,58.89,100,100,5.75,light rain
467,Saint Anthony,US,2022-09-22 05:53:43,45.0205,-93.218,53.65,86,0,4.61,clear sky
468,Swan River,CA,2022-09-22 05:53:44,52.1058,-101.2676,35.49,93,28,4.61,scattered clouds
469,Francisco Sa,BR,2022-09-22 05:53:44,-16.4758,-43.4883,70.75,71,82,3.65,broken clouds
470,Luba,GQ,2022-09-22 05:53:45,3.4568,8.5547,80.49,85,91,0.92,light rain
471,Playas,EC,2022-09-22 05:53:45,-2.6333,-80.3833,69.13,84,92,9.91,overcast clouds
472,Opuwo,NA,2022-09-22 05:44:10,-18.0607,13.84,66.9,29,4,0.78,clear sky
473,Biltine,TD,2022-09-22 05:53:46,14.5333,20.9167,83.1,52,24,3.2,few clouds
474,Jardim,BR,2022-09-22 05:53:46,-21.4803,-56.1381,68.68,89,83,8.57,broken clouds
475,Ashcroft,CA,2022-09-22 05:53:47,50.7165,-121.2859,52.48,54,0,1.99,clear sky
476,Marsh Harbour,BS,2022-09-22 05:53:47,26.5412,-77.0636,83.21,73,1,12.19,clear sky
477,Baghdad,IQ,2022-09-22 05:50:42,33.3406,44.4009,89.51,29,20,4.61,few clouds
478,Kahului,US,2022-09-22 05:44:00,20.8947,-156.47,80.62,70,40,14.97,scattered clouds
479,Amahai,ID,2022-09-22 05:51:00,-3.3333,128.9167,81.37,75,98,2.15,light rain
480,Batagay,RU,2022-09-22 05:53:48,67.6333,134.6333,34.79,86,100,5.5,light snow
481,Bandar-E Lengeh,IR,2022-09-22 05:53:49,26.5579,54.8807,91.51,66,2,9.22,clear sky
482,Half Moon Bay,US,2022-09-22 05:53:49,37.4636,-122.4286,63.79,87,75,12.66,broken clouds
483,Keuruu,FI,2022-09-22 05:53:50,62.2667,24.7,36.81,73,73,2.73,broken clouds
484,Winnemucca,US,2022-09-22 05:53:50,40.973,-117.7357,50.05,76,0,0.0,clear sky
485,Doische,BE,2022-09-22 05:53:51,50.1336,4.7355,46.78,81,0,4.61,fog
486,Tsabong,BW,2022-09-22 05:53:52,-26.0217,22.401,60.6,22,0,9.64,clear sky
487,Hammerfest,NO,2022-09-22 05:44:27,70.6634,23.6821,50.45,100,75,11.5,light intensity drizzle
488,Raga,SS,2022-09-22 05:53:52,8.4596,25.678,74.86,90,98,2.95,overcast clouds
489,Panubigan,PH,2022-09-22 05:53:53,7.4281,123.3466,83.53,67,89,5.01,overcast clouds
490,Tilichiki,RU,2022-09-22 05:44:23,60.4667,166.1,42.67,77,59,22.06,broken clouds
491,Bambanglipuro,ID,2022-09-22 05:53:53,-7.95,110.2833,82.09,72,89,15.14,overcast clouds
492,San Andres,CO,2022-09-22 05:53:54,12.5847,-81.7006,78.82,89,40,2.3,scattered clouds
493,Syracuse,IT,2022-09-22 05:53:54,37.0881,15.2792,72.99,62,100,12.41,overcast clouds
494,Palmer,US,2022-09-22 05:53:55,42.1584,-72.3287,65.89,85,100,8.05,overcast clouds
495,Guia De Isora,ES,2022-09-22 05:53:55,28.2115,-16.7795,65.32,87,0,7.96,clear sky
496,Bukachacha,RU,2022-09-22 05:53:56,52.9833,116.9167,55.24,46,37,6.17,scattered clouds
497,Nhamunda,BR,2022-09-22 05:53:56,-2.1861,-56.7131,79.45,52,35,3.62,scattered clouds
498,Kulhudhuffushi,MV,2022-09-22 05:53:57,6.6221,73.07,81.93,73,5,7.54,clear sky
499,Vila Velha,BR,2022-09-22 05:49:47,-20.3297,-40.2925,75.15,78,0,11.01,clear sky
500,Beni Suef,EG,2022-09-22 05:53:57,29.0731,31.0979,81.34,32,0,0.2,clear sky
501,Axim,GH,2022-09-22 05:50:24,4.8699,-2.2405,74.34,92,97,3.85,light rain
502,Moerai,PF,2022-09-22 05:53:58,-22.4333,-151.3333,72.91,80,50,23.62,scattered clouds
503,Tarko-Sale,RU,2022-09-22 05:53:58,64.9225,77.785,38.5,75,83,24.02,broken clouds
504,Beringovskiy,RU,2022-09-22 05:53:59,63.05,179.3167,44.47,85,69,7.16,light rain
505,Bloemfontein,ZA,2022-09-22 05:49:30,-29.1211,26.214,40.48,93,0,1.14,clear sky
506,Puerto Ayacucho,VE,2022-09-22 05:53:59,5.6639,-67.6236,74.28,93,100,3.4,overcast clouds
507,Abha,SA,2022-09-22 05:54:00,18.2164,42.5053,68.25,49,0,0.0,clear sky
508,Maslova Pristan,RU,2022-09-22 05:54:00,50.4587,36.7408,49.35,68,36,4.99,scattered clouds
509,Nizhnyaya Tavda,RU,2022-09-22 05:54:02,57.6731,66.1725,60.78,57,100,7.61,overcast clouds
510,Scottsbluff,US,2022-09-22 05:49:42,41.8666,-103.6672,56.52,78,20,5.75,few clouds
511,Bonthe,SL,2022-09-22 05:54:02,7.5264,-12.505,74.86,90,100,6.67,moderate rain
512,Benjamin Hill,MX,2022-09-22 05:54:03,30.1667,-111.1,78.58,73,2,3.24,clear sky
513,Luchenza,MW,2022-09-22 05:54:03,-16.0069,35.3095,77.74,47,5,12.88,clear sky
514,Chapleau,CA,2022-09-22 05:54:04,47.8405,-83.4034,40.14,94,99,11.9,overcast clouds
515,Kota Belud,MY,2022-09-22 05:54:05,6.351,116.4305,84.04,75,97,5.97,overcast clouds
516,Sehithwa,BW,2022-09-22 05:54:05,-20.4667,22.7167,64.49,13,0,7.52,clear sky
517,Sadiqabad,PK,2022-09-22 05:54:06,28.3062,70.1307,98.29,28,0,8.9,clear sky
518,Nikko,JP,2022-09-22 05:54:06,36.75,139.6167,69.15,64,81,4.12,broken clouds
519,Banyuwangi,ID,2022-09-22 05:54:07,-8.2325,114.3576,87.21,59,47,7.72,scattered clouds
520,Buluang,PH,2022-09-22 05:54:07,13.3068,123.3425,81.16,85,100,3.62,overcast clouds
521,Qurayyat,SA,2022-09-22 05:54:07,31.3318,37.3428,64.58,63,0,4.61,clear sky
522,Zhangjiakou,CN,2022-09-22 05:54:08,40.81,114.8794,62.29,22,31,26.6,scattered clouds
523,San Patricio,US,2022-09-22 05:44:26,28.017,-97.5169,82.29,70,4,4.27,clear sky
524,Pauini,BR,2022-09-22 05:54:09,-7.7136,-66.9764,76.91,64,26,2.91,scattered clouds
525,Te Anau,NZ,2022-09-22 05:54:09,-45.4167,167.7167,52.79,73,17,1.12,few clouds
526,Rapid Valley,US,2022-09-22 05:54:10,44.0625,-103.1463,52.52,63,0,4.0,clear sky
527,Piacabucu,BR,2022-09-22 05:54:10,-10.4056,-36.4344,72.1,87,2,7.58,clear sky
528,Waitati,NZ,2022-09-22 05:54:11,-45.75,170.5667,50.81,82,9,7.0,clear sky
529,Balakhninskiy,RU,2022-09-22 05:54:11,58.0106,114.2769,42.53,75,100,6.33,light rain
530,Itarema,BR,2022-09-22 05:54:12,-2.9248,-39.9167,78.44,72,18,16.06,few clouds
531,Takab,IR,2022-09-22 05:54:12,36.4009,47.1133,71.56,28,89,4.29,overcast clouds
532,Pokhara,NP,2022-09-22 05:54:13,28.2333,83.9833,82.02,69,80,5.19,broken clouds
533,Ganganagar,IN,2022-09-22 05:54:13,29.9167,73.8833,94.15,42,0,5.88,clear sky
534,Rio De Janeiro,BR,2022-09-22 05:54:14,-22.9028,-43.2075,71.94,90,100,5.75,overcast clouds
535,Ponot,PH,2022-09-22 05:54:14,8.452,123.0222,85.24,64,83,5.1,broken clouds
536,Haines Junction,CA,2022-09-22 05:54:14,60.7522,-137.5108,51.75,58,100,10.36,overcast clouds
537,Aykhal,RU,2022-09-22 05:54:15,66.0,111.5,27.46,76,100,13.29,overcast clouds
538,Joshimath,IN,2022-09-22 05:54:15,30.5667,79.5667,70.11,85,100,4.21,overcast clouds
539,Ust-Nera,RU,2022-09-22 05:50:05,64.5667,143.2,31.1,91,100,5.84,light snow
540,Humaita,BR,2022-09-22 05:54:16,-7.5061,-63.0208,79.43,49,42,1.57,scattered clouds
541,Acapulco,MX,2022-09-22 05:50:44,16.8634,-99.8901,77.63,87,92,3.6,overcast clouds
542,Ambilobe,MG,2022-09-22 05:54:17,-13.2,49.05,84.9,47,80,12.48,broken clouds
543,Roald,NO,2022-09-22 05:54:18,62.5833,6.1333,60.1,63,75,11.5,broken clouds
544,Lumberton,US,2022-09-22 05:54:18,34.6182,-79.0086,72.82,100,0,0.0,clear sky
545,Quepos,CR,2022-09-22 05:54:19,9.4236,-84.1652,75.97,89,98,3.18,overcast clouds
546,Poum,NC,2022-09-22 05:54:19,-20.2333,164.0167,75.51,74,45,8.3,scattered clouds
547,Saint-Joseph,RE,2022-09-22 05:54:20,-21.3667,55.6167,75.58,69,17,9.66,few clouds
548,Zhangye,CN,2022-09-22 05:54:21,38.9342,100.4517,75.6,15,67,4.52,broken clouds
549,Arlit,NE,2022-09-22 05:54:21,18.7369,7.3853,89.33,32,69,5.06,broken clouds
550,Christchurch,NZ,2022-09-22 05:50:12,-43.5333,172.6333,53.47,71,14,12.66,few clouds
551,Lagoa,PT,2022-09-22 05:54:22,39.05,-27.9833,73.33,86,19,13.2,light rain
552,Nekhayevskiy,RU,2022-09-22 05:54:22,50.4106,41.7561,57.76,71,89,4.65,overcast clouds
553,Vaitape,PF,2022-09-22 05:51:34,-16.5167,-151.75,78.39,75,3,19.8,light rain
554,Manggar,ID,2022-09-22 05:54:23,-2.8833,108.2667,85.64,67,81,11.1,broken clouds
555,Marzuq,YE,2022-09-22 05:54:23,14.4,46.4667,87.87,25,26,6.78,scattered clouds
556,Mandalgovi,MN,2022-09-22 05:54:24,45.7625,106.2708,50.23,20,0,20.54,clear sky
557,Tucupita,VE,2022-09-22 05:54:26,9.0622,-62.051,71.65,99,100,4.52,overcast clouds
558,Uinskoye,RU,2022-09-22 05:54:26,56.8817,56.5813,60.39,65,98,5.82,overcast clouds
559,Oum Hadjer,TD,2022-09-22 05:54:26,13.2954,19.6966,81.64,58,34,5.48,scattered clouds
560,Itoman,JP,2022-09-22 05:54:27,26.1247,127.6694,86.77,71,40,11.5,scattered clouds
561,Kaihua,CN,2022-09-22 05:54:28,23.3687,104.28,75.49,69,70,5.39,broken clouds
562,Ponto Novo,BR,2022-09-22 05:54:28,-10.8628,-40.1336,65.91,83,4,4.0,clear sky
563,Matadi,CD,2022-09-22 05:54:28,-5.8167,13.45,75.02,81,96,3.2,overcast clouds
564,Port Augusta,AU,2022-09-22 05:54:29,-32.5,137.7667,69.12,49,93,10.0,overcast clouds
565,Dubovskoye,RU,2022-09-22 05:54:29,47.4092,42.7575,57.87,92,100,6.82,overcast clouds
566,Turukhansk,RU,2022-09-22 05:54:30,65.8167,87.9833,38.59,96,100,15.35,overcast clouds
567,Kirkwall,GB,2022-09-22 05:54:30,58.9848,-2.9587,57.25,88,75,14.97,broken clouds
568,Ilheus,BR,2022-09-22 05:54:31,-14.7889,-39.0494,69.12,91,94,4.03,overcast clouds
569,Kayerkan,RU,2022-09-22 05:54:31,69.3497,87.7602,37.53,100,100,5.91,light rain
570,San Carlos De Bariloche,AR,2022-09-22 05:54:31,-41.1456,-71.3082,40.24,75,75,23.02,broken clouds
571,Bonavista,CA,2022-09-22 05:54:32,48.6499,-53.1147,54.55,84,99,22.95,overcast clouds
572,Abu Dhabi,AE,2022-09-22 05:54:33,24.4667,54.3667,95.02,36,0,11.5,clear sky
573,Fuerte Olimpo,PY,2022-09-22 05:54:33,-21.0415,-57.8738,68.76,89,75,8.59,broken clouds
574,Gallup,US,2022-09-22 05:54:34,35.5281,-108.7426,62.11,76,66,6.35,broken clouds
575,Marovoay,MG,2022-09-22 05:54:34,-16.1,46.6333,83.59,43,39,14.03,scattered clouds
576,Estelle,US,2022-09-22 05:54:34,29.8458,-90.1067,82.99,78,20,1.01,few clouds
577,San Vicente,AR,2022-09-22 05:54:35,-26.6167,-54.1333,53.55,99,16,1.5,few clouds
578,Homer,US,2022-09-22 05:54:36,59.6425,-151.5483,45.77,84,100,7.94,overcast clouds
579,Port Moresby,PG,2022-09-22 05:52:06,-9.4431,147.1797,85.42,70,75,17.27,haze
580,Saint-Pierre,RE,2022-09-22 05:50:43,-21.3393,55.4781,76.68,65,0,19.57,clear sky
581,Gobabis,NA,2022-09-22 05:54:36,-22.45,18.9667,60.12,14,0,12.26,clear sky
582,Novikovo,RU,2022-09-22 05:54:37,51.1537,37.8879,53.44,65,56,3.24,broken clouds
583,Codajas,BR,2022-09-22 05:54:37,-3.8367,-62.0569,78.3,57,72,2.26,broken clouds
584,Yanam,IN,2022-09-22 05:54:38,16.7333,82.2167,91.17,55,99,8.12,heavy intensity rain
585,Leningradskiy,RU,2022-09-22 05:54:38,69.3833,178.4167,36.3,98,100,19.84,light rain
586,Praia,CV,2022-09-22 05:54:38,14.9215,-23.5087,79.34,73,75,10.36,broken clouds
587,Dongkan,CN,2022-09-22 05:54:39,33.9997,119.8308,77.32,49,99,5.86,overcast clouds
588,Miramar,US,2022-09-22 05:54:39,25.9873,-80.2323,81.0,89,7,4.18,clear sky
589,Barreirinha,BR,2022-09-22 05:54:40,-2.7933,-57.07,80.62,51,91,3.22,overcast clouds
590,Passo Fundo,BR,2022-09-22 05:54:40,-28.2628,-52.4067,55.44,98,93,2.66,overcast clouds
591,Setubal,PT,2022-09-22 05:54:41,38.5244,-8.8882,68.54,79,0,0.67,clear sky
592,Saint-Medard-En-Jalles,FR,2022-09-22 05:54:41,44.8969,-0.7214,48.42,81,0,1.14,clear sky
593,Defiance,US,2022-09-22 05:54:42,41.3334,-84.45,64.11,78,90,9.69,overcast clouds
594,Sidi Bin Nur,TN,2022-09-22 05:54:42,35.5333,10.9167,75.11,60,100,4.32,overcast clouds
595,Campbell River,CA,2022-09-22 05:54:43,50.0163,-125.2446,60.46,59,1,3.42,clear sky
596,Tucuman,AR,2022-09-22 05:54:43,-26.8241,-65.2226,46.4,93,0,6.91,clear sky
597,Manado,ID,2022-09-22 05:54:44,1.487,124.8455,79.57,89,40,3.44,scattered clouds
598,Beyla,GN,2022-09-22 05:54:44,8.6833,-8.6333,66.29,99,73,3.0,broken clouds
599,Bushehr,IR,2022-09-22 05:54:45,28.9684,50.8385,95.09,23,0,4.61,clear sky
600,Shibetsu,JP,2022-09-22 05:54:45,43.659,145.132,66.9,59,20,11.5,few clouds
601,Juiz De Fora,BR,2022-09-22 05:54:45,-21.7642,-43.3503,63.99,98,100,0.92,overcast clouds
602,Kondinskoye,RU,2022-09-22 05:54:46,59.6481,67.41,55.27,47,50,13.65,scattered clouds
603,Tsimlyansk,RU,2022-09-22 05:54:46,47.6461,42.1019,58.87,73,100,2.08,overcast clouds
604,Kirakira,SB,2022-09-22 05:54:48,-10.4544,161.9205,77.9,86,100,4.88,light rain
605,Senneterre,CA,2022-09-22 05:54:48,48.3835,-77.2328,46.54,94,53,9.98,broken clouds
606,Nizwa,OM,2022-09-22 05:54:49,22.9333,57.5333,91.63,28,0,3.49,clear sky
607,Chermoz,RU,2022-09-22 05:54:49,58.787,56.1489,50.83,80,100,7.99,overcast clouds
608,Puerto Escondido,MX,2022-09-22 05:54:50,15.85,-97.0667,76.21,93,100,3.42,overcast clouds
609,Verkhoyansk,RU,2022-09-22 05:54:50,67.5447,133.385,37.78,67,100,5.1,overcast clouds
610,Makakilo City,US,2022-09-22 05:54:51,21.3469,-158.0858,79.12,67,40,4.61,scattered clouds
611,Hirara,JP,2022-09-22 05:50:36,24.8,125.2833,85.86,74,40,17.27,scattered clouds
612,Bafilo,TG,2022-09-22 05:54:51,9.35,1.2667,67.17,98,98,2.75,moderate rain
613,Taunggyi,MM,2022-09-22 05:54:52,20.7833,97.0333,76.01,70,32,1.3,scattered clouds
614,Chernyshevskiy,RU,2022-09-22 05:54:52,63.0128,112.4714,34.05,53,100,7.07,overcast clouds
615,Shimoda,JP,2022-09-22 05:54:53,34.6667,138.95,70.16,76,90,19.98,overcast clouds
616,Sitka,US,2022-09-22 05:54:53,57.0531,-135.33,54.41,97,100,4.81,moderate rain
617,Richards Bay,ZA,2022-09-22 05:54:54,-28.783,32.0377,65.89,74,1,8.68,clear sky
618,Sao Desiderio,BR,2022-09-22 05:54:54,-12.3633,-44.9733,77.36,56,97,1.88,overcast clouds
619,Otofuke,JP,2022-09-22 05:54:54,42.9917,143.2003,67.15,81,92,6.13,overcast clouds
620,Gamba,GA,2022-09-22 05:54:55,-2.65,10.0,74.93,87,100,3.36,overcast clouds
621,Okhotsk,RU,2022-09-22 05:54:55,59.3833,143.3,49.12,42,0,21.39,clear sky
622,Mombetsu,JP,2022-09-22 05:54:56,44.3525,143.3525,62.62,72,20,4.61,few clouds
623,Paramo,ES,2022-09-22 05:54:56,43.1007,-6.0423,54.07,67,41,3.02,scattered clouds
624,Corinto,GR,2022-09-22 05:54:57,37.9407,22.9573,68.9,61,98,9.8,overcast clouds
625,Ust-Koksa,RU,2022-09-22 05:54:57,50.2696,85.6108,71.2,34,0,0.74,clear sky
626,Amga,RU,2022-09-22 05:54:58,60.8953,131.9608,41.04,48,77,8.61,broken clouds
627,Grootfontein,NA,2022-09-22 05:54:58,-19.5667,18.1167,45.97,27,0,4.61,clear sky
628,San Ramon De La Nueva Oran,AR,2022-09-22 05:54:59,-23.1322,-64.326,59.43,64,100,3.31,overcast clouds
629,Dickinson,US,2022-09-22 05:54:59,29.4608,-95.0513,81.12,85,3,4.59,clear sky
630,Laranjeiro,PT,2022-09-22 05:54:59,37.0683,-7.7937,67.78,83,0,3.44,clear sky
631,Victor Harbor,AU,2022-09-22 05:55:00,-35.5667,138.6167,62.67,81,100,5.08,overcast clouds
632,Port Hedland,AU,2022-09-22 05:55:00,-20.3167,118.5667,95.05,13,23,11.5,few clouds
633,Nikolayevsk-Na-Amure,RU,2022-09-22 05:55:01,53.1406,140.73,58.57,58,49,6.29,scattered clouds
634,Chor,PK,2022-09-22 05:55:01,25.5167,69.7667,92.41,41,44,13.44,scattered clouds
635,Comalcalco,MX,2022-09-22 05:55:02,18.2667,-93.2167,75.78,81,20,5.1,few clouds
636,Manokwari,ID,2022-09-22 05:55:03,-0.8667,134.0833,83.64,69,48,8.63,scattered clouds
637,Lewistown,US,2022-09-22 05:55:03,40.5992,-77.5714,74.34,100,0,0.0,clear sky
638,Roquetas De Mar,ES,2022-09-22 05:55:04,36.7642,-2.6148,71.62,77,21,3.0,few clouds
639,Shaping,CN,2022-09-22 05:55:04,22.7545,112.9565,88.83,58,72,1.79,broken clouds
640,Peniche,PT,2022-09-22 05:55:05,39.3558,-9.3811,68.29,94,0,2.8,clear sky
641,Gushikawa,JP,2022-09-22 05:55:05,26.3544,127.8686,86.0,71,75,9.22,broken clouds
642,Tazovskiy,RU,2022-09-22 05:55:06,67.4667,78.7,39.06,71,87,16.62,overcast clouds
643,Plaster Rock,CA,2022-09-22 05:55:06,46.9065,-67.39,52.59,98,100,6.13,overcast clouds
644,Verkhnyaya Maksakovka,RU,2022-09-22 05:55:07,61.635,50.9674,37.42,100,100,2.24,fog
645,Puerto Plata,DO,2022-09-22 05:55:07,19.7934,-70.6884,75.11,91,100,5.17,overcast clouds
646,Skerries,IE,2022-09-22 05:55:08,53.5828,-6.1083,61.12,92,100,15.23,moderate rain
647,Chinsali,ZM,2022-09-22 05:55:08,-10.5414,32.0816,72.19,43,47,4.85,scattered clouds
648,Kashan,IR,2022-09-22 05:55:09,33.9831,51.4364,85.91,19,33,2.98,scattered clouds
649,Krasnouralsk,RU,2022-09-22 05:55:09,58.3638,60.0407,56.95,59,98,4.63,overcast clouds
650,Elbrus,RU,2022-09-22 05:55:10,43.2577,42.6443,53.78,95,96,10.49,overcast clouds
651,Itupiranga,BR,2022-09-22 05:55:11,-5.1347,-49.3267,77.32,53,16,4.88,few clouds
652,Gimli,CA,2022-09-22 05:55:12,50.6336,-96.9907,44.62,87,85,5.75,overcast clouds
653,Jalu,LY,2022-09-22 05:55:12,29.0331,21.5482,77.5,57,1,13.31,clear sky
654,Fare,PF,2022-09-22 05:55:13,-16.7,-151.0167,78.3,75,0,19.71,clear sky
655,Saint-Francois,FR,2022-09-22 05:55:13,46.4154,3.9054,35.04,93,0,2.3,clear sky
656,Moree,AU,2022-09-22 05:55:14,-29.4667,149.85,68.27,56,17,5.1,few clouds
657,Trmice,CZ,2022-09-22 05:55:14,50.6429,13.9945,50.04,93,97,2.68,overcast clouds
658,Namatanai,PG,2022-09-22 05:55:15,-3.6667,152.4333,83.8,67,79,10.47,broken clouds
659,Ipaba,BR,2022-09-22 05:55:15,-19.4136,-42.4194,69.94,83,0,1.14,clear sky
660,Dom Pedrito,BR,2022-09-22 05:55:16,-30.9828,-54.6731,50.7,93,98,8.41,overcast clouds
661,Sokoto,NG,2022-09-22 05:55:16,13.0609,5.239,75.67,82,27,6.53,scattered clouds
662,Balabac,PH,2022-09-22 05:55:17,7.9868,117.0645,85.59,67,87,1.34,overcast clouds
663,Enshi,CN,2022-09-22 05:55:17,30.3,109.4833,75.76,70,100,2.59,overcast clouds
664,Lakatoro,VU,2022-09-22 05:55:18,-16.0999,167.4164,80.31,75,48,7.65,scattered clouds
665,Elizabeth City,US,2022-09-22 05:55:18,36.2946,-76.2511,73.42,88,0,7.38,clear sky
666,Mayya,RU,2022-09-22 05:55:19,61.7333,130.2811,36.72,50,98,9.55,overcast clouds
667,Kuito,AO,2022-09-22 05:55:19,-12.3833,16.9333,64.51,60,41,7.27,scattered clouds
668,Adre,TD,2022-09-22 05:55:20,13.4667,22.2,79.32,51,62,2.01,broken clouds
669,Camacha,PT,2022-09-22 05:55:20,33.0833,-16.3333,69.22,83,40,10.36,scattered clouds
670,Encruzilhada Do Sul,BR,2022-09-22 05:51:20,-30.5439,-52.5219,51.13,98,99,5.79,overcast clouds
671,Amuntai,ID,2022-09-22 05:50:50,-2.4177,115.2494,93.27,46,33,2.64,scattered clouds
672,Agadez,NE,2022-09-22 05:55:21,19.75,10.25,84.81,15,2,8.68,clear sky
673,Mutsu,JP,2022-09-22 05:55:22,41.2894,141.2169,66.56,75,89,17.96,overcast clouds
674,Kyshtovka,RU,2022-09-22 05:55:22,56.555,76.6271,68.83,51,100,11.32,overcast clouds
675,Toora-Khem,RU,2022-09-22 05:55:23,52.4675,96.11,61.3,35,76,2.62,broken clouds
676,Igarka,RU,2022-09-22 05:55:23,67.4667,86.5833,36.28,98,100,9.98,light rain
677,Bell Ville,AR,2022-09-22 05:55:24,-32.6259,-62.6887,44.35,67,4,7.09,clear sky
678,Mizdah,LY,2022-09-22 05:55:24,31.4451,12.9801,68.85,76,9,4.14,clear sky
679,Ust-Kuyga,RU,2022-09-22 05:55:25,70.0167,135.6,33.62,96,100,2.91,light snow
680,Goderich,CA,2022-09-22 05:55:25,43.7501,-81.7165,65.91,77,74,19.57,broken clouds
681,Kassala,SD,2022-09-22 05:55:26,15.451,36.4,85.44,51,5,8.05,clear sky
682,Klamath Falls,US,2022-09-22 05:55:26,42.2249,-121.7817,50.97,84,82,1.99,broken clouds
